date,fips,county,boundary,total_adult_inpatient_avg,total_adult_used_inpatient_avg,total_adult_confirmed_and_suspected_covid_avg,total_adult_confirmed_covid_avg,total_icu_avg,used_icu_avg,total_staffed_adult_icu_avg,used_staffed_adult_icu_avg,staffed_icu_adult_confirmed_and_suspected_covid_avg,staffed_icu_adult_confirmed_covid_avg
2020-08-21,36065,Oneida,1.0,0.0,0.0,16.4,6.3,10.0,4.7,0.0,0.0,2.0,1.0
2020-08-21,36067,Onondaga,1.0,1057.0,855.8,9.0,7.9,197.0,147.5,162.0,126.30000000000001,1.0,1.0
2020-08-21,36069,Ontario,1.0,218.0,107.9,2.0,1.0,35.0,15.5,26.0,14.5,2.0,1.0
2020-08-21,36071,Orange,1.0,398.0,299.9,10.6,2.0,150.0,37.6,95.0,16.7,3.0,1.0
2020-08-21,36073,Orleans,1.0,0.0,6.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36075,Oswego,1.0,123.0,59.8,0.0,0.0,17.0,7.5,17.0,7.5,0.0,0.0
2020-08-21,36077,Otsego,1.0,27.7,158.89999999999998,2.0,1.0,30.0,16.0,0.0,16.0,0.0,0.0
2020-08-21,36079,Putnam,1.0,114.0,59.1,1.0,0.0,10.0,1.0,10.0,1.0,1.0,0.0
2020-08-21,36081,Queens,1.0,2864.5,1936.6,272.5,73.2,670.1,311.09999999999997,470.3,210.5,41.900000000000006,16.700000000000003
2020-08-21,36083,Rensselaer,1.0,174.0,134.4,13.1,12.7,21.9,12.0,21.9,12.0,1.0,1.0
2020-08-21,36085,Richmond,1.0,627.0,412.8,15.0,6.7,124.0,59.5,87.0,35.5,2.0,2.0
2020-08-21,36087,Rockland,1.0,162.0,0.0,2.0,2.0,43.0,10.7,60.0,0.0,1.0,0.0
2020-08-21,36091,Saratoga,1.0,0.0,143.3,1.0,1.0,31.0,23.0,0.0,23.0,0.0,0.0
2020-08-21,36093,Schenectady,1.0,315.0,187.1,17.1,9.6,44.0,26.7,44.0,26.7,1.0,1.0
2020-08-21,36095,Schoharie,1.0,31.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36097,Schuyler,1.0,26.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36101,Steuben,1.0,19.0,60.5,0.0,0.0,8.0,4.9,0.0,4.9,0.0,0.0
2020-08-21,36103,Suffolk,1.0,2200.9,1861.5,136.5,50.400000000000006,397.0,247.0,333.0,213.7,16.8,10.7
2020-08-21,36105,Sullivan,1.0,87.0,71.1,1.0,1.0,19.0,7.4,19.0,7.4,1.0,0.0
2020-08-21,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36109,Tompkins,1.0,150.0,86.0,1.0,0.0,16.0,6.7,16.0,6.3,1.0,0.0
2020-08-21,36111,Ulster,1.0,153.0,98.5,2.0,2.0,13.0,4.9,13.0,4.9,1.0,1.0
2020-08-21,36113,Warren,1.0,206.0,147.0,1.0,1.0,22.0,9.1,22.0,9.1,0.0,0.0
2020-08-21,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36117,Wayne,1.0,0.0,0.0,0.0,0.0,14.0,8.4,0.0,0.0,0.0,0.0
2020-08-21,36119,Westchester,1.0,1079.3,763.0999999999999,118.19999999999999,17.2,180.3,56.8,124.3,53.0,8.0,3.0
2020-08-21,36121,Wyoming,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36123,Yates,1.0,18.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36061,New York,1.0,6983.0999999999985,5605.8,345.9,82.30000000000001,1531.1999999999998,1083.5,901.3,655.6999999999999,30.200000000000003,10.4
2020-08-21,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-21,36089,St. Lawrence,1.0,68.0,68.0,1.0,1.0,18.6,11.5,5.6,5.6,0.0,0.0
2020-08-21,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36001,Albany,1.0,470.0,320.9,9.3,7.1,43.0,23.4,28.0,16.7,1.0,1.0
2020-08-28,36003,Allegany,1.0,73.0,26.4,1.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0
2020-08-28,36005,Bronx,1.0,3597.0,2042.5,69.30000000000001,55.400000000000006,514.1999999999999,316.2,400.9,202.9,5.0,4.0
2020-08-28,36007,Broome,1.0,685.0,244.5,18.7,18.7,78.0,47.4,78.0,47.4,8.0,8.0
2020-08-28,36009,Cattaraugus,1.0,123.8,123.8,4.3,1.0,9.0,9.0,8.8,8.8,0.0,0.0
2020-08-28,36011,Cayuga,1.0,0.0,71.1,4.9,1.0,19.0,6.6,19.0,6.0,0.0,0.0
2020-08-28,36013,Chautauqua,1.0,171.0,108.3,1.0,1.0,19.0,9.9,19.0,8.9,1.0,1.0
2020-08-28,36015,Chemung,1.0,165.0,106.9,0.0,0.0,20.0,16.7,20.0,16.7,0.0,0.0
2020-08-28,36017,Chenango,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
2020-08-28,36019,Clinton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36021,Columbia,1.0,75.0,75.0,0.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0
2020-08-28,36023,Cortland,1.0,77.0,34.5,0.0,0.0,12.0,4.3,12.0,4.3,0.0,0.0
2020-08-28,36025,Delaware,1.0,56.7,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36027,Dutchess,1.0,448.0,341.90000000000003,29.4,4.9,47.0,42.0,32.0,27.6,5.7,1.0
2020-08-28,36029,Erie,1.0,1954.4,1365.6999999999998,46.1,22.6,459.7,177.29999999999998,342.7,142.39999999999998,8.6,1.0
2020-08-28,36031,Essex,1.0,25.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36033,Franklin,1.0,151.0,45.5,9.8,0.0,13.0,2.0,13.0,2.0,1.0,0.0
2020-08-28,36035,Fulton,1.0,0.0,0.0,1.0,0.0,8.0,6.1,8.0,4.5,1.0,0.0
2020-08-28,36037,Genesee,1.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0
2020-08-28,36039,Greene,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36041,Hamilton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36043,Herkimer,1.0,0.0,19.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36045,Jefferson,1.0,15.1,23.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36047,Kings,1.0,3332.1,1936.6,141.5,28.5,371.9,260.1,289.59999999999997,211.3,17.3,14.3
2020-08-28,36049,Lewis,1.0,50.0,12.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0
2020-08-28,36051,Livingston,1.0,36.0,23.4,1.0,1.0,8.0,4.7,8.0,4.7,0.0,0.0
2020-08-28,36053,Madison,1.0,45.3,29.6,2.0,1.0,7.0,2.0,7.0,2.0,2.0,1.0
2020-08-28,36055,Monroe,1.0,1377.0,939.3,10.3,7.1,426.0,185.9,204.0,114.0,2.0,2.0
2020-08-28,36057,Montgomery,1.0,117.0,55.4,4.0,1.0,12.0,1.0,11.0,1.0,1.0,0.0
2020-08-28,36059,Nassau,1.0,2544.1000000000004,1869.1,39.7,17.9,399.5,230.39999999999998,373.7,189.89999999999998,18.4,9.9
2020-08-28,36063,Niagara,1.0,273.0,147.5,1.0,1.0,26.0,11.4,29.0,12.0,1.0,0.0
2020-08-28,36065,Oneida,1.0,0.0,0.0,13.7,2.0,10.0,1.0,0.0,0.0,2.0,1.0
2020-08-28,36067,Onondaga,1.0,1398.0,1062.6,11.1,8.6,252.0,164.4,217.0,147.7,1.0,1.0
2020-08-28,36069,Ontario,1.0,218.0,114.80000000000001,2.0,2.0,35.0,14.8,26.0,13.8,0.0,0.0
2020-08-28,36071,Orange,1.0,542.0,410.4,14.3,7.6,150.0,39.0,130.0,32.5,4.0,1.0
2020-08-28,36073,Orleans,1.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36075,Oswego,1.0,123.0,60.3,0.0,0.0,17.0,6.0,17.0,6.0,0.0,0.0
2020-08-28,36077,Otsego,1.0,20.6,149.7,2.0,1.0,30.0,12.1,0.0,12.1,0.0,0.0
2020-08-28,36079,Putnam,1.0,114.0,48.9,1.0,1.0,10.0,1.0,10.0,1.0,0.0,0.0
2020-08-28,36081,Queens,1.0,2872.4,1911.0,266.59999999999997,63.0,663.7,314.80000000000007,465.7,208.2,36.1,18.0
2020-08-28,36083,Rensselaer,1.0,174.0,147.1,9.3,8.4,21.0,11.7,18.0,10.1,1.0,1.0
2020-08-28,36085,Richmond,1.0,619.3,406.1,10.6,5.9,124.0,71.0,87.0,45.3,2.0,2.0
2020-08-28,36087,Rockland,1.0,252.0,167.5,5.3,2.0,60.0,11.8,60.0,9.0,2.0,1.0
2020-08-28,36091,Saratoga,1.0,0.0,140.8,1.0,1.0,31.0,21.4,0.0,21.4,0.0,0.0
2020-08-28,36093,Schenectady,1.0,315.0,180.1,11.0,5.3,44.0,26.7,44.0,26.7,1.0,1.0
2020-08-28,36095,Schoharie,1.0,31.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36097,Schuyler,1.0,26.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36101,Steuben,1.0,19.0,51.5,0.0,0.0,8.0,6.1,0.0,6.1,0.0,0.0
2020-08-28,36103,Suffolk,1.0,2200.1,1919.6,78.5,35.800000000000004,395.9,276.4,332.09999999999997,244.8,6.0,5.0
2020-08-28,36105,Sullivan,1.0,87.0,68.4,4.0,1.0,19.0,6.7,19.0,6.7,1.0,1.0
2020-08-28,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36109,Tompkins,1.0,150.0,80.6,1.0,0.0,16.0,5.7,16.0,5.7,1.0,0.0
2020-08-28,36111,Ulster,1.0,153.0,84.89999999999999,5.0,2.0,13.0,6.1,13.0,6.1,1.0,1.0
2020-08-28,36113,Warren,1.0,206.0,146.7,1.0,0.0,22.0,10.3,22.0,10.3,0.0,0.0
2020-08-28,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36117,Wayne,1.0,0.0,0.0,0.0,0.0,14.0,7.4,0.0,0.0,0.0,0.0
2020-08-28,36119,Westchester,1.0,1075.0,816.5,97.9,16.7,387.0,201.7,172.0,50.099999999999994,4.0,3.0
2020-08-28,36121,Wyoming,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36123,Yates,1.0,18.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36061,New York,1.0,6893.2,5543.7,343.3,76.7,1529.8,1092.3,899.3,658.4,34.5,13.1
2020-08-28,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-28,36089,St. Lawrence,1.0,82.9,81.7,1.0,1.0,17.0,9.6,5.0,5.0,0.0,0.0
2020-08-28,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36001,Albany,1.0,470.0,308.3,12.6,10.0,43.0,27.0,28.0,16.9,1.0,1.0
2020-09-04,36003,Allegany,1.0,73.0,22.0,1.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0
2020-09-04,36005,Bronx,1.0,3649.0,2040.1999999999998,82.0,62.3,513.9,306.5,400.7,200.99999999999997,13.0,12.0
2020-09-04,36007,Broome,1.0,685.0,222.2,14.5,14.5,78.0,43.9,78.0,43.9,5.5,5.5
2020-09-04,36009,Cattaraugus,1.0,128.6,128.7,4.7,1.0,10.0,9.9,10.0,9.9,1.0,1.0
2020-09-04,36011,Cayuga,1.0,0.0,67.6,1.0,0.0,19.0,6.4,19.0,6.4,0.0,0.0
2020-09-04,36013,Chautauqua,1.0,171.0,103.0,1.0,1.0,19.0,8.6,19.0,7.6,1.0,1.0
2020-09-04,36015,Chemung,1.0,165.0,109.6,1.0,1.0,20.0,16.3,20.0,16.3,1.0,1.0
2020-09-04,36017,Chenango,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
2020-09-04,36019,Clinton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36021,Columbia,1.0,82.0,82.0,0.0,0.0,10.0,4.2,10.0,4.2,0.0,0.0
2020-09-04,36023,Cortland,1.0,77.0,38.7,0.0,0.0,12.0,5.1,12.0,5.1,0.0,0.0
2020-09-04,36025,Delaware,1.0,56.7,15.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36027,Dutchess,1.0,448.0,311.2,27.9,1.0,47.0,34.3,32.0,25.1,1.0,1.0
2020-09-04,36029,Erie,1.0,1943.1,1293.4999999999998,44.60000000000001,28.500000000000004,457.3,164.60000000000002,340.3,129.7,7.9,1.0
2020-09-04,36031,Essex,1.0,25.0,8.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36033,Franklin,1.0,151.0,44.5,7.1,0.0,17.0,2.0,17.0,2.0,2.0,0.0
2020-09-04,36035,Fulton,1.0,31.0,31.0,1.0,0.0,8.0,4.9,8.0,7.0,1.0,0.0
2020-09-04,36037,Genesee,1.0,0.0,0.0,1.0,1.0,13.0,4.9,0.0,0.0,0.0,0.0
2020-09-04,36039,Greene,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36041,Hamilton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36043,Herkimer,1.0,0.0,14.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36045,Jefferson,1.0,17.3,24.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36047,Kings,1.0,3374.5,2032.6,135.20000000000002,19.1,383.8,255.79999999999995,297.1,207.3,17.1,12.0
2020-09-04,36049,Lewis,1.0,50.0,12.0,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0
2020-09-04,36051,Livingston,1.0,36.0,25.9,1.0,1.0,8.0,1.0,8.0,1.0,0.0,0.0
2020-09-04,36053,Madison,1.0,50.1,32.0,1.0,0.0,7.0,2.0,7.0,2.0,1.0,0.0
2020-09-04,36055,Monroe,1.0,1377.0,955.2,12.0,7.0,426.0,186.1,204.0,119.8,2.0,2.0
2020-09-04,36057,Montgomery,1.0,117.0,59.5,1.0,0.0,12.0,1.0,11.0,1.0,1.0,0.0
2020-09-04,36059,Nassau,1.0,2683.4,1945.0,32.0,17.7,425.6,254.0,403.3,206.6,20.4,10.7
2020-09-04,36063,Niagara,1.0,281.0,146.4,1.0,0.0,28.4,14.0,29.0,13.6,0.0,0.0
2020-09-04,36065,Oneida,1.0,0.0,0.0,9.100000000000001,2.0,10.0,1.0,0.0,0.0,2.0,0.0
2020-09-04,36067,Onondaga,1.0,1398.0,1049.6999999999998,7.3,7.3,252.0,168.60000000000002,217.0,151.7,2.0,1.0
2020-09-04,36069,Ontario,1.0,218.0,113.0,2.0,1.0,35.0,10.7,26.0,9.7,0.0,0.0
2020-09-04,36071,Orange,1.0,635.0,446.7,17.5,5.9,168.2,41.300000000000004,147.8,36.7,1.0,0.0
2020-09-04,36073,Orleans,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36075,Oswego,1.0,123.0,50.7,1.0,1.0,17.0,5.0,17.0,5.0,0.0,0.0
2020-09-04,36077,Otsego,1.0,19.8,148.20000000000002,2.0,1.0,30.0,13.1,0.0,13.1,0.0,0.0
2020-09-04,36079,Putnam,1.0,114.0,57.1,1.0,1.0,10.0,4.4,10.0,4.7,1.0,1.0
2020-09-04,36081,Queens,1.0,2901.0,1872.9,239.4,67.0,667.3,312.09999999999997,469.3,213.6,36.0,20.0
2020-09-04,36083,Rensselaer,1.0,174.0,134.6,7.0,5.3,21.0,9.4,21.0,9.4,1.0,1.0
2020-09-04,36085,Richmond,1.0,604.6,406.3,18.3,8.7,124.0,72.2,87.0,45.7,2.0,2.0
2020-09-04,36087,Rockland,1.0,517.0,317.5,6.5,2.0,91.0,24.1,91.0,22.700000000000003,2.0,1.0
2020-09-04,36091,Saratoga,1.0,0.0,116.5,1.0,1.0,31.0,16.5,0.0,16.5,0.0,0.0
2020-09-04,36093,Schenectady,1.0,422.0,270.6,10.3,1.0,44.0,25.6,44.0,25.6,1.0,1.0
2020-09-04,36095,Schoharie,1.0,31.0,10.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36097,Schuyler,1.0,26.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36101,Steuben,1.0,19.0,58.5,2.0,1.0,8.0,5.1,0.0,5.1,0.0,0.0
2020-09-04,36103,Suffolk,1.0,2202.2,1901.7,74.80000000000001,28.2,397.3,277.70000000000005,333.3,240.29999999999995,6.0,5.0
2020-09-04,36105,Sullivan,1.0,87.0,62.7,4.4,1.0,19.0,5.7,19.0,5.7,1.0,1.0
2020-09-04,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36109,Tompkins,1.0,150.0,90.1,1.0,0.0,16.0,6.6,16.0,6.6,0.0,0.0
2020-09-04,36111,Ulster,1.0,153.0,89.0,2.0,2.0,13.0,4.1,13.0,4.1,1.0,1.0
2020-09-04,36113,Warren,1.0,206.0,151.9,1.0,0.0,22.0,10.3,22.0,10.3,0.0,0.0
2020-09-04,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36117,Wayne,1.0,0.0,0.0,0.0,0.0,14.0,5.6,0.0,0.0,0.0,0.0
2020-09-04,36119,Westchester,1.0,1085.2,811.0,107.1,15.5,387.0,188.99999999999997,172.0,46.4,11.9,5.0
2020-09-04,36121,Wyoming,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,1.0,0.0,0.0
2020-09-04,36123,Yates,1.0,18.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36061,New York,1.0,6882.9,5419.4,344.9,92.5,1527.1000000000001,1112.3000000000002,899.0,649.4,39.400000000000006,23.0
2020-09-04,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-04,36089,St. Lawrence,1.0,87.4,80.3,1.0,1.0,16.4,8.7,4.4,4.4,0.0,0.0
2020-09-04,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36001,Albany,1.0,470.0,305.4,8.7,6.4,43.0,24.3,28.0,17.4,0.0,0.0
2020-09-11,36003,Allegany,1.0,73.0,18.1,0.0,0.0,10.0,1.0,10.0,1.0,0.0,0.0
2020-09-11,36005,Bronx,1.0,3484.5,1972.1,71.6,58.0,502.0,297.3,392.3,189.7,8.1,8.1
2020-09-11,36007,Broome,1.0,685.0,243.8,13.8,13.8,78.0,47.7,78.0,47.7,7.0,7.0
2020-09-11,36009,Cattaraugus,1.0,132.8,134.2,1.0,1.0,8.0,8.0,7.6,8.0,1.0,1.0
2020-09-11,36011,Cayuga,1.0,0.0,64.0,1.0,0.0,19.0,6.6,19.0,6.6,0.0,0.0
2020-09-11,36013,Chautauqua,1.0,171.0,112.6,1.0,1.0,19.0,7.7,19.0,6.7,1.0,1.0
2020-09-11,36015,Chemung,1.0,165.0,109.9,1.0,1.0,20.0,16.3,20.0,16.3,1.0,1.0
2020-09-11,36017,Chenango,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0,1.0,1.0
2020-09-11,36019,Clinton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36021,Columbia,1.0,80.8,80.8,1.0,1.0,10.0,5.0,10.0,5.0,0.0,0.0
2020-09-11,36023,Cortland,1.0,77.0,29.7,1.0,0.0,12.0,5.0,12.0,5.0,0.0,0.0
2020-09-11,36025,Delaware,1.0,53.0,13.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36027,Dutchess,1.0,448.0,320.29999999999995,24.7,1.0,47.0,28.6,32.0,21.9,2.0,1.0
2020-09-11,36029,Erie,1.0,1948.6,1323.8,42.1,26.7,456.1,175.29999999999998,339.1,140.6,6.7,2.0
2020-09-11,36031,Essex,1.0,25.0,12.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36033,Franklin,1.0,151.0,53.0,7.7,0.0,17.0,2.0,17.0,2.0,2.0,0.0
2020-09-11,36035,Fulton,1.0,31.4,25.9,1.0,0.0,8.0,4.3,8.0,4.3,1.0,0.0
2020-09-11,36037,Genesee,1.0,0.0,0.0,0.0,0.0,13.0,4.6,0.0,0.0,0.0,0.0
2020-09-11,36039,Greene,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36041,Hamilton,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36043,Herkimer,1.0,0.0,11.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36045,Jefferson,1.0,18.2,23.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36047,Kings,1.0,3358.5,1945.8999999999996,125.10000000000001,30.6,447.29999999999995,240.2,345.2,188.0,21.4,15.7
2020-09-11,36049,Lewis,1.0,50.0,8.8,0.0,0.0,6.0,1.0,6.0,1.0,0.0,0.0
2020-09-11,36051,Livingston,1.0,36.0,24.7,1.0,0.0,8.0,1.0,8.0,1.0,0.0,0.0
2020-09-11,36053,Madison,1.0,54.0,37.9,1.0,0.0,7.0,2.0,7.0,2.0,1.0,0.0
2020-09-11,36055,Monroe,1.0,1377.0,964.3000000000001,17.4,11.0,426.0,186.39999999999998,204.0,116.8,2.0,2.0
2020-09-11,36057,Montgomery,1.0,117.0,54.2,7.0,0.0,12.0,4.6,11.0,4.6,1.0,0.0
2020-09-11,36059,Nassau,1.0,2698.4,2016.6,44.3,20.9,428.0,268.5,406.6,211.1,20.2,11.6
2020-09-11,36063,Niagara,1.0,281.0,137.5,1.0,0.0,29.0,11.3,29.0,11.0,1.0,0.0
2020-09-11,36065,Oneida,1.0,0.0,0.0,12.1,2.0,10.0,5.7,0.0,0.0,2.0,1.0
2020-09-11,36067,Onondaga,1.0,1398.0,1034.5,8.1,3.0,252.0,160.3,217.0,142.9,1.0,1.0
2020-09-11,36069,Ontario,1.0,218.0,116.0,2.0,1.0,35.0,16.3,26.0,15.3,1.0,1.0
2020-09-11,36071,Orange,1.0,640.7,471.20000000000005,20.6,10.3,168.0,38.7,148.0,34.4,4.0,2.0
2020-09-11,36073,Orleans,1.0,0.0,4.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36075,Oswego,1.0,123.0,60.2,0.0,0.0,17.0,6.0,17.0,6.0,0.0,0.0
2020-09-11,36077,Otsego,1.0,19.6,146.9,6.2,1.0,30.0,19.2,0.0,19.2,0.0,0.0
2020-09-11,36079,Putnam,1.0,114.0,62.4,1.0,1.0,10.0,5.1,10.0,5.5,1.0,1.0
2020-09-11,36081,Queens,1.0,2853.6,1948.0000000000002,191.79999999999998,71.2,720.9,316.59999999999997,517.9,214.60000000000002,37.1,13.6
2020-09-11,36083,Rensselaer,1.0,174.0,153.0,1.0,1.0,21.0,11.4,21.0,11.4,1.0,1.0
2020-09-11,36085,Richmond,1.0,621.6,452.1,19.0,11.3,124.0,76.19999999999999,87.0,49.7,2.0,2.0
2020-09-11,36087,Rockland,1.0,517.0,328.2,6.3,2.0,91.0,28.8,91.0,28.6,2.0,1.0
2020-09-11,36091,Saratoga,1.0,0.0,147.0,4.5,4.5,31.0,21.5,0.0,21.5,1.0,1.0
2020-09-11,36093,Schenectady,1.0,422.0,285.5,9.6,2.0,44.0,26.9,44.0,26.9,1.0,1.0
2020-09-11,36095,Schoharie,1.0,31.0,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36097,Schuyler,1.0,26.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36099,Seneca,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36101,Steuben,1.0,19.0,62.599999999999994,1.0,1.0,8.0,5.4,0.0,5.4,1.0,1.0
2020-09-11,36103,Suffolk,1.0,2198.5,1943.2,70.6,24.5,399.3,269.0,335.3,233.0,7.0,6.0
2020-09-11,36105,Sullivan,1.0,87.0,68.5,4.0,1.0,19.0,6.5,19.0,6.5,1.0,1.0
2020-09-11,36107,Tioga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36109,Tompkins,1.0,150.0,90.3,0.0,0.0,16.0,7.3,16.0,7.3,0.0,0.0
2020-09-11,36111,Ulster,1.0,153.0,100.1,7.3,2.0,13.0,5.3,13.0,5.3,1.0,1.0
2020-09-11,36113,Warren,1.0,206.0,157.7,1.0,1.0,22.0,12.0,22.0,12.0,0.0,0.0
2020-09-11,36115,Washington,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36117,Wayne,1.0,0.0,0.0,0.0,0.0,14.0,6.3,0.0,0.0,0.0,0.0
2020-09-11,36119,Westchester,1.0,1087.0,845.2,96.9,18.4,400.9,189.8,185.1,51.599999999999994,15.3,6.0
2020-09-11,36121,Wyoming,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36123,Yates,1.0,16.7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36061,New York,1.0,6884.5,5790.9,331.40000000000003,93.4,1853.8999999999999,1191.2,1172.7,671.5999999999999,33.4,19.0
2020-09-11,99999,New York City,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-11,36089,St. Lawrence,1.0,131.0,137.0,1.0,1.0,11.7,2.0,5.0,5.0,0.0,0.0
2020-09-11,90036,Unassigned,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-18,36001,Albany,1.0,470.0,321.4,8.1,6.1,43.0,25.0,28.0,18.6,1.0,0.0
2020-09-18,36003,Allegany,1.0,73.0,21.1,1.0,1.0,10.0,1.0,10.0,1.0,1.0,0.0
